Brand,Sherry,Model,Price,Year,Kilometer,Color,Province,District,Damage Information
Toyota,Corolla,1.5 Vision,1140000,2021,32000.0,Beyaz,İstanbul,Kadıköy,Unpainted
Toyota,Corolla,1.6 Dream,1060000,2020,211000.0,Beyaz,İzmir,Kemalpaşa,Unpainted
Fiat,Tempra,1.6 SX AK,185000,1995,294000.0,Mor,Kayseri,Develi,Unpainted
Renault,Clio,0.9 TCe Sport Tourer Joy,720000,2020,51000.0,Beyaz,İzmir,Çiğli,Unpainted
BMW,3,Serisi 320d Technology,1100000,2013,257000.0,Siyah,Sakarya,Serdivan,Unpainted
Citroen,C-Elysee,1.6 HDi Feel,645000,2018,121000.0,Beyaz,Düzce,Merkez,Unpainted
Honda,Civic,1.6 i-VTEC ECO Elegance,1130000,2017,170000.0,Beyaz,Amasya,Merkez,Unpainted
Skoda,Fabia,1.4 TDI Ambiente,175000,2006,470000.0,Beyaz,Kocaeli,Darıca,Unpainted
Renault,Symbol,1.5 dCi Authentique,510000,2011,160000.0,Gri,Muğla,Fethiye,Unpainted
BMW,4,Serisi 418i Prestige,1582000,2016,88200.0,Beyaz,İzmir,Konak,Unpainted
Ford,Focus,1.5 Ti-VCT Titanium,1275000,2023,18500.0,Mavi,Antalya,Muratpaşa,Unpainted
Renault,Megane,1.4 Authentique,590000,2005,31500.0,Bej,Bursa,İnegöl,Unpainted
Opel,Vectra,1.6,330000,2000,274000.0,Gri,Karaman,Kazımkarabekir,Unpainted
Renault,Fluence,1.5 dCi Touch Plus,660000,2013,197500.0,Beyaz,Bursa,Osmangazi,Unpainted
BMW,4,Serisi 418i Gran Coupe M Sport,1520000,2016,157000.0,Mavi,İstanbul,Ataşehir,Unpainted
Peugeot,206,1.4 HDi X-Design,287500,2006,253000.0,Siyah,Ankara,Gölbaşı,Unpainted
Fiat,Egea,1.4 Fire Easy Plus,735000,2023,51000.0,Gri,İstanbul,Kartal,Unpainted
Volkswagen,Passat,1.5 TSi Impression,2100000,2021,6005.0,Beyaz,Burdur,Merkez,Unpainted
Renault,R,9 1.4 Spring,175000,1993,213000.0,Füme,Sakarya,Karasu,Unpainted
Skoda,Fabia,1.4 Scout,660000,2011,130000.0,Gri,Kırıkkale,Merkez,Unpainted
Renault,Megane,1.5 dCi Dynamique,425000,2005,154000.0,Gri,Adana,Yüreğir,Unpainted
Volkswagen,Passat,1.5 TSi R Line,2030000,2020,80000.0,Mavi,Ankara,Çankaya,Unpainted
BMW,1,Serisi 116d Joy Plus,1100000,2016,148000.0,Siyah,Elazığ,Merkez,Unpainted
Renault,Clio,1.0 TCe Touch,915000,2020,49000.0,Mavi,Ankara,Çankaya,Unpainted
Toyota,Corolla,1.33 Life,740000,2015,122400.0,Beyaz,Muş,Merkez,Unpainted
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,1190000,2017,202000.0,Beyaz,Konya,Meram,Unpainted
Renault,Clio,1.2 Joy,625000,2016,51000.0,Kırmızı,Adana,Çukurova,Unpainted
Renault,R,12 SW,110000,1978,6666.0,Bej,Mersin,Erdemli,Unpainted
Fiat,Egea,1.4 Fire Urban,775000,2021,38600.0,Beyaz,Mersin,Tarsus,Unpainted
Volkswagen,Polo,1.4 TDi Comfortline,600000,2014,260000.0,Beyaz,Balıkesir,Kepsut,Unpainted
Fiat,Marea,1.6 Liberty,275000,2004,272000.0,Beyaz,Ankara,Sincan,Unpainted
Renault,Megane,1.3 TCe Joy,940000,2020,41500.0,Beyaz,İstanbul,Eyüpsultan,Unpainted
Opel,Corsa,1.3 CDTI Cosmo,295000,2004,137000.0,Beyaz,Kocaeli,Körfez,Unpainted
Volkswagen,Polo,1.4 TDi Trendline,420000,2009,250000.0,Beyaz,Hatay,Defne,Unpainted
Hyundai,Getz,1.5 CRDi GL Active,430000,2005,159000.0,Siyah,Kocaeli,Gölcük,Unpainted
Toyota,Corolla,1.4 D-4D Terra,450000,2007,306000.0,Gri,Ankara,Sincan,Unpainted
Volkswagen,Golf,1.0 TSi Comfortline,1250000,2019,50000.0,Beyaz,Antalya,Konyaaltı,Unpainted
Toyota,Yaris,1.5 Fun Special,850000,2017,32000.0,Kırmızı,İstanbul,Silivri,Unpainted
Renault,Clio,1.0 TCe Touch,969000,2022,15000.0,Turuncu,Ankara,Yenimahalle,Unpainted
Ford,Focus,1.6 Ti-VCT Trend X,790000,2013,100000.0,Bordo,Kars,Merkez,Unpainted
Renault,Megane,1.3 TCe Joy,990000,2020,25600.0,Beyaz,İzmir,Karabağlar,Unpainted
Renault,Megane,1.3 TCe Joy,1048000,2021,55224.0,Beyaz,Ankara,Etimesgut,Unpainted
Fiat,Egea,1.3 Multijet Easy,770000,2020,62000.0,Beyaz,İzmir,Karabağlar,Unpainted
Fiat,Egea,1.6 Multijet Lounge,715000,2015,94100.0,Beyaz,Samsun,Atakum,Unpainted
Fiat,Egea,1.4 Fire Easy Stil,660000,2020,75000.0,Beyaz,İzmir,Foça,Unpainted
Fiat,Linea,1.3 Multijet Urban,538000,2013,167000.0,Beyaz,Diyarbakır,Yenişehir,Unpainted
BMW,3,Serisi 320d M Sport,1150000,2013,246000.0,Siyah,Kars,Merkez,Unpainted
Ford,Focus,1.5 TDCi Trend X,1150000,2020,116000.0,Beyaz,Kocaeli,Karamürsel,Unpainted
Ford,Escort,1.6 CLX,165500,1994,165000.0,Beyaz,Denizli,Merkezefendi,Unpainted
Hyundai,i20,1.4 MPI Elite,990000,2020,36000.0,Füme,Tokat,Merkez,Unpainted
Renault,Megane,1.6 Dynamique,410000,2005,323000.0,Gri,Şanlıurfa,Eyyübiye,Unpainted
Fiat,Tipo,1.6 SX,225000,1997,222000.0,Mavi,Bursa,Osmangazi,Unpainted
Audi,A5,Coupe 1.8 TFSI,840000,2011,225000.0,Beyaz,Muğla,Milas,Unpainted
Renault,Clio,1.4 Authentique,380000,2005,415000.0,Beyaz,Samsun,İlkadım,Unpainted
Toyota,Corolla,1.5 Dream,1270000,2022,16950.0,Mavi,Kayseri,Melikgazi,Unpainted
Opel,Insignia,1.4 T Edition Elegance,915000,2014,82000.0,Beyaz,Kahramanmaraş,Onikişubat,Unpainted
Fiat,Egea,1.4 Fire Street,640000,2019,58420.0,Beyaz,İzmir,Çiğli,Unpainted
Ford,Mondeo,2.0 Ghia,256000,1998,325000.0,Beyaz,Antalya,Aksu,Unpainted
Volkswagen,Passat,1.6 TDi BlueMotion Trendline,1300000,2015,77000.0,Füme,Ankara,Etimesgut,Unpainted
Renault,Clio,0.9 TCe Touch,675000,2020,54000.0,Beyaz,Karaman,Merkez,Unpainted
BMW,5,Serisi 520i Executive M Sport,2450000,2017,97000.0,Beyaz,İstanbul,Büyükçekmece,Unpainted
Skoda,Fabia,1.2 Ambiente Dynamic,415000,2011,209900.0,Beyaz,İstanbul,Üsküdar,Unpainted
Seat,Ibiza,1.2 TSI Style,765000,2016,119000.0,Beyaz,Nevşehir,Merkez,Unpainted
Volkswagen,Golf,1.6 TDi Comfortline,765000,2012,168000.0,Mavi,Eskişehir,Tepebaşı,Unpainted
Tofaş,Kartal,1.6 ie,290000,1999,153000.0,Beyaz,Giresun,Espiye,Unpainted
Hyundai,Accent,1.3 LS,175000,1998,228000.0,Yeşil,Nevşehir,Merkez,Unpainted
Peugeot,407,1.6 HDi Comfort,408000,2007,208000.0,Füme,Elazığ,Merkez,Unpainted
Peugeot,307,1.6 XT,490000,2004,84700.0,Beyaz,Muğla,Bodrum,Unpainted
Renault,Clio,1.4 RXT,420000,2001,138000.0,Kırmızı,Muğla,Marmaris,Unpainted
Renault,R,19 1.6 Europa RTE,349000,2001,149050.0,Gri,Kayseri,Yahyalı,Unpainted
Renault,Taliant,1.0 Sce Joy,695000,2022,12500.0,Beyaz,Kocaeli,Gölcük,Unpainted
Renault,Clio,1.4 RNA,315000,2001,256000.0,Kırmızı,İstanbul,Kağıthane,Unpainted
Opel,Astra,1.6 Essentia,585000,2013,179000.0,Gri,Aydın,Karacasu,Unpainted
Ford,Escort,1.6 CLX,110000,1997,250000.0,Gri,İstanbul,Çatalca,Unpainted
Ford,Focus,1.6 TDCi Trend X,670000,2015,201000.0,Beyaz,İstanbul,Büyükçekmece,Unpainted
Renault,Clio,1.0 SCe Joy,715000,2020,67000.0,Mavi,İstanbul,Tuzla,Unpainted
Ford,Fiesta,1.4 Comfort,405000,2006,169755.0,Gri,Kocaeli,Derince,Unpainted
Opel,Astra,1.6 Classic,460000,2008,221000.0,Siyah,Bursa,Osmangazi,Unpainted
Renault,Clio,1.5 dCi Extreme Edition,480000,2011,177000.0,Beyaz,İstanbul,Sancaktepe,Unpainted
Seat,Ibiza,1.2 TSI Style,672000,2016,140000.0,Kırmızı,Niğde,Merkez,Unpainted
Volkswagen,Golf,1.4 TSi Comfortline,970000,2015,153000.0,Beyaz,Ankara,Yenimahalle,Unpainted
Rover,620,Si,220000,1996,123456.0,Altın,Sakarya,Serdivan,Unpainted
Citroen,C4,1.6 HDi VTRPK,517000,2011,165000.0,Siyah,İzmir,Seferihisar,Unpainted
Peugeot,208,1.5 BlueHDi Signature,835000,2020,13970.0,Gri,Bursa,Osmangazi,Unpainted
Citroen,Saxo,1.5D SX,133000,2002,220000.0,Sarı,Balıkesir,Bandırma,Unpainted
Skoda,SuperB,1.5 TSI Prestige,2160000,2023,23900.0,Mavi,Uşak,Merkez,Unpainted
Volkswagen,VW,CC 1.4 TSi,1200000,2016,170000.0,Siyah,Ankara,Çankaya,Unpainted
Volkswagen,VW,CC 1.4 TSi,1050000,2013,194700.0,Beyaz,Ankara,Keçiören,Unpainted
Ford,Focus,1.6 TDCi Titanium,760000,2015,295448.0,Gri,Eskişehir,Tepebaşı,Unpainted
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,1375000,2017,33000.0,Beyaz,Adana,Ceyhan,Unpainted
Skoda,Fabia,1.0 GreenTec Style,935000,2019,53000.0,Kırmızı,Antalya,Döşemealtı,Unpainted
Ford,Focus,1.6 Ti-VCT Style,905000,2017,73000.0,Gri,Malatya,Yeşilyurt,Unpainted
Volkswagen,Polo,1.6 Classic,290000,1998,247000.0,Lacivert,Burdur,Bucak,Unpainted
Tofaş,Şahin,S,187500,1996,180000.0,Beyaz,Balıkesir,Karesi,Unpainted
Toyota,Corolla,1.6 Terra,590000,2005,139800.0,Gri,Kocaeli,Gebze,Unpainted
Ford,Fiesta,1.4 TDCi Comfort,355000,2006,242000.0,Gri,Kütahya,Merkez,Unpainted
Volkswagen,Polo,1.0 TSi Comfortline,1100000,2018,20000.0,Beyaz,Kars,Merkez,Unpainted
Fiat,Egea,1.3 Multijet Mirror,870000,2020,52500.0,Siyah,Bursa,Yıldırım,Unpainted
Seat,Cordoba,1.4 TDI Stylance,355000,2008,352000.0,Siyah,Ankara,Mamak,Unpainted
Mercedes,-,Benz 200 E,450000,1991,330000.0,Lacivert,Trabzon,Ortahisar,Unpainted
Ford,Focus,1.5 TDCi Trend X,945000,2015,130000.0,Beyaz,Antalya,Kemer,Unpainted
Volkswagen,Golf,1.4 TSi Allstar,1114000,2016,70000.0,Gri,İstanbul,Sultangazi,Unpainted
Lada,Vega,1.5,245000,2003,120000.0,Gri,Aydın,Kuşadası,Unpainted
Fiat,Egea,1.4 Fire Easy,720000,2023,20800.0,Mavi,Denizli,Merkezefendi,Unpainted
Seat,Toledo,1.6 Signo,400000,2002,224775.0,Gri,Konya,Selçuklu,Unpainted
Fiat,Linea,1.3 Multijet Active Plus,470000,2013,174000.0,Beyaz,Ankara,Keçiören,Unpainted
Ford,Focus,1.6 TDCi Style,705000,2014,223000.0,Gri,Bursa,Yıldırım,Unpainted
Renault,Taliant,1.0 Tce Joy,725000,2022,45000.0,Gri,Şanlıurfa,Viranşehir,Unpainted
Renault,Megane,1.5 dCi Touch,1055000,2018,76000.0,Gri,Nevşehir,Merkez,Unpainted
Fiat,Egea,1.4 Fire Urban,740000,2021,58000.0,Beyaz,Adana,Çukurova,Unpainted
Honda,City,1.5 i-VTEC Executive,1060000,2022,35000.0,Beyaz,Mersin,Mezitli,Unpainted
Fiat,Egea,1.4 Fire Urban,749000,2021,34000.0,Beyaz,Adana,Ceyhan,Unpainted
Volkswagen,Jetta,1.2 TSi Comfortline,815000,2013,139000.0,Gri,Balıkesir,Karesi,Unpainted
Fiat,Linea,1.3 Multijet Pop,540000,2017,165000.0,Beyaz,Kocaeli,Gölcük,Unpainted
Renault,Fluence,1.5 dCi Icon,725000,2014,200000.0,Beyaz,Kırşehir,Merkez,Unpainted
Renault,Megane,1.5 dCi Touch,850000,2017,216750.0,Beyaz,Konya,Karatay,Unpainted
Renault,Clio,1.0 SCe Joy,700000,2021,85000.0,Beyaz,Malatya,Battalgazi,Unpainted
Honda,Civic,1.6 i-VTEC ECO Elegance,1330000,2021,64800.0,Füme,Tekirdağ,Süleymanpaşa,Unpainted
Toyota,Corolla,1.5 Dream,1329000,2023,16500.0,Gri,İstanbul,Beylikdüzü,Unpainted
Renault,Clio,1.2 Extreme,520000,2012,80000.0,Gri,Şanlıurfa,Viranşehir,Unpainted
Ford,Focus,1.6 TDCi Trend X,835000,2014,128000.0,Beyaz,Rize,Merkez,Unpainted
Fiat,Albea,Sole 1.3 Multijet Dynamic,290000,2010,450000.0,Gri,Trabzon,Ortahisar,Unpainted
Fiat,Egea,1.6 Multijet Urban Plus,800000,2019,141000.0,Beyaz,Bursa,Yıldırım,Unpainted
Volkswagen,Jetta,1.2 TSi Comfortline,770000,2013,131000.0,Beyaz,Antalya,Muratpaşa,Unpainted
Fiat,Egea,1.4 Fire Easy,660000,2021,82500.0,Mavi,Kütahya,Merkez,Unpainted
Fiat,Egea,1.4 Fire Easy,650000,2019,106000.0,Beyaz,Mersin,Akdeniz,Unpainted
Opel,Astra,1.6 Essentia,610000,2012,93250.0,Beyaz,Antalya,Muratpaşa,Unpainted
BMW,3,Serisi 320i M Sport,2450000,2021,56000.0,Beyaz,Tekirdağ,Süleymanpaşa,Unpainted
Ford,Focus,1.5 TDCi Trend X,825000,2016,242000.0,Beyaz,Isparta,Merkez,Unpainted
Fiat,Egea,1.4 Fire Easy Plus,895000,2023,13000.0,Beyaz,İstanbul,Sultangazi,Unpainted
Renault,Megane,1.6 CC Dynamique,539000,2005,158000.0,Siyah,Bursa,Osmangazi,Unpainted
Opel,Astra,1.6 CD,470000,2000,219000.0,Beyaz,Yozgat,Merkez,Unpainted
Fiat,Egea,1.6 Multijet Lounge Plus,840000,2016,120000.0,Beyaz,Ankara,Sincan,Unpainted
Volkswagen,Golf,1.6 TDi Highline,1020000,2013,185000.0,Beyaz,Gaziantep,Şahinbey,Unpainted
Kia,Rio,1.0 T-GDI Prestige,960000,2020,35500.0,Siyah,İstanbul,Üsküdar,Unpainted
Renault,Megane,1.3 TCe Joy,875000,2019,90000.0,Beyaz,İzmir,Karşıyaka,Unpainted
Volvo,S40,1.6 D,550000,2012,248000.0,Siyah,Muğla,Bodrum,Unpainted
Fiat,Egea,1.4 Fire Easy Plus,740000,2022,34600.0,Beyaz,Manisa,Soma,Unpainted
Opel,Corsa,1.3 CDTI Enjoy,745000,2017,154000.0,Beyaz,Eskişehir,Tepebaşı,Unpainted
Lada,Vega,1.5,165000,2000,245000.0,Mavi,Ankara,Altındağ,Unpainted
Citroen,C4,1.2 PureTech Shine Bold,1550000,2024,10000.0,Gri,Kocaeli,İzmit,Unpainted
Toyota,Corolla,1.5 Vision,1220000,2023,9500.0,Gri,Balıkesir,Bandırma,Unpainted
Volkswagen,VW,CC 1.4 TSi,825000,2012,218000.0,Beyaz,Diyarbakır,Yenişehir,Unpainted
Citroen,C4,1.6 BlueHDi Confort,795000,2015,122000.0,Beyaz,Bursa,Osmangazi,Unpainted
Renault,Clio,1.4 RTA,332500,2000,170400.0,Lacivert,Bolu,Merkez,Unpainted
Skoda,Octavia,1.6 Ambiente,310000,2001,339000.0,Lacivert,İstanbul,Sarıyer,Unpainted
Lada,Vega,1.5,155000,2000,225000.0,Beyaz,Hatay,İskenderun,Unpainted
Audi,A3,Sportback 35 TFSI Advanced,1920000,2023,11660.0,Mavi,Malatya,Yeşilyurt,Unpainted
Honda,City,1.4 LS,510000,2009,224500.0,Füme,Kırıkkale,Merkez,Unpainted
Seat,Leon,1.2 TSI Style,1040000,2017,88000.0,Mavi,İzmir,Konak,Unpainted
Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,1050000,2016,74222.0,Beyaz,Mersin,Tarsus,Unpainted
Renault,Clio,1.5 dCi Extreme,415000,2008,220000.0,Gri,Adana,Çukurova,Unpainted
Opel,Astra,1.4 T Sport,730000,2013,174050.0,Mavi,Mersin,Yenişehir,Unpainted
Seat,Leon,1.5 EcoTSI FR,1300000,2020,89000.0,Beyaz,Antalya,Muratpaşa,Unpainted
Citroen,C3,1.2 PureTech Shine,1015000,2022,12500.0,Mavi,İstanbul,Küçükçekmece,Unpainted
Ford,C-Max,1.5 TDCi Titanium,1219000,2016,105432.0,Gri,Kütahya,Gediz,Unpainted
Volkswagen,Jetta,1.4 TSi Highline,865000,2013,118000.0,Beyaz,Mersin,Yenişehir,Unpainted
Volkswagen,Polo,1.2 TSi Lounge,815000,2015,130000.0,Kırmızı,İstanbul,Ümraniye,Unpainted
Renault,Symbol,1.0 TCe Joy,629500,2020,105000.0,Beyaz,Ankara,Etimesgut,Unpainted
Honda,Civic,1.6 i-VTEC Elegance,1410000,2021,30000.0,Beyaz,Erzurum,Yakutiye,Unpainted
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,1220000,2017,119000.0,Gri,Edirne,Merkez,Unpainted
Renault,Clio,0.9 TCe Icon,575000,2013,189815.0,Beyaz,Eskişehir,Tepebaşı,Unpainted
Fiat,Egea,1.6 Multijet Lounge,665000,2015,185000.0,Kırmızı,Yalova,Merkez,Unpainted
Audi,A3,Sportback 35 TFSI Advanced,2200000,2023,8300.0,Mavi,İstanbul,Şişli,Unpainted
Toyota,Corolla,1.6 Dream,1350000,2020,18000.0,Beyaz,İzmir,Bayraklı,Unpainted
Hyundai,i20,1.4 MPI Style Plus,1095000,2023,15000.0,Kırmızı,Malatya,Yeşilyurt,Unpainted
Ford,Fiesta,1.25 My,590000,2012,142000.0,Siyah,Manisa,Soma,Unpainted
Renault,Taliant,1.0 Tce Touch,875000,2021,38000.0,Mavi,Giresun,Görele,Unpainted
Fiat,Egea,1.4 Fire Easy Plus,737000,2022,15900.0,Gri,Elazığ,Merkez,Unpainted
Honda,Civic,1.6 i-VTEC ECO Elegance,1020000,2014,197000.0,Beyaz,Osmaniye,Merkez,Unpainted
Peugeot,206,1.4 HDi Sporty,180000,2006,324000.0,Beyaz,İstanbul,Zeytinburnu,Unpainted
Opel,Corsa,1.4 Enjoy,720000,2017,128000.0,Gri,Mersin,Akdeniz,Unpainted
Volkswagen,Passat,1.6 TDi BlueMotion Highline,1320000,2015,268000.0,Beyaz,Şanlıurfa,Karaköprü,Unpainted
Skoda,Fabia,1.5 TSI Premium,1285000,2022,16000.0,Kırmızı,Samsun,İlkadım,Unpainted
Tofaş,Şahin,1.6,120000,1993,65000.0,Beyaz,Konya,Karatay,Unpainted
Peugeot,206,1.4 X-Line,360000,2003,222000.0,Gri,Kütahya,Merkez,Unpainted
Toyota,Corolla,1.8 Hybrid Flame X-Pack,1760000,2024,6005.0,Gri,Bursa,Nilüfer,Unpainted
Ford,Fiesta,1.5 TDCi Trend,590000,2013,156000.0,Gri,Mersin,Toroslar,Unpainted
Opel,Corsa,1.2 Swing,270000,1999,340000.0,Kırmızı,Manisa,Akhisar,Unpainted
Renault,Megane,1.5 Blue DCI Joy,1040000,2021,70340.0,Beyaz,İstanbul,Beylikdüzü,Unpainted
Fiat,Linea,1.3 Multijet Emotion,440000,2011,223000.0,Gri,İstanbul,Bağcılar,Unpainted
Renault,Megane,1.3 TCe Icon,1397000,2023,10000.0,Siyah,Ordu,Altınordu,Unpainted
Kia,Cerato,1.6 CRDi Concept Techno,820000,2017,171500.0,Beyaz,Şanlıurfa,Siverek,Unpainted
Fiat,Egea,1.6 Multijet Comfort,575000,2017,268000.0,Beyaz,İstanbul,Beylikdüzü,Unpainted
Ford,B-Max,1.5 TDCi Titanium,575000,2012,171000.0,Beyaz,Konya,Selçuklu,Unpainted
Ford,Focus,1.6 Ambiente,430000,2001,244000.0,Beyaz,Kırıkkale,Merkez,Unpainted
Opel,Astra,1.6 Edition Plus,850000,2017,54000.0,Beyaz,Diyarbakır,Yenişehir,Unpainted
Renault,Fluence,1.6 Icon,720000,2013,120000.0,Gri,Zonguldak,Çaycuma,Unpainted
Ford,Fiesta,1.4 TDCi Comfort,490000,2006,153000.0,Beyaz,Ankara,Sincan,Unpainted
Skoda,SuperB,1.5 TSI Prestige,2410000,2023,6001.0,Gri,İzmir,Bayraklı,Unpainted
Ford,Fiesta,1.4 TDCi Titanium,550000,2009,268000.0,Mor,Hakkari,Merkez,Unpainted
Renault,Megane,1.3 TCe Joy,945000,2020,72200.0,Beyaz,Antalya,Kaş,Unpainted
Renault,Clio,1.0 TCe Techno Esprit Alpine,1138000,2024,6000.0,Turuncu,İzmir,Karabağlar,Unpainted
Renault,Clio,1.5 dCi Expression,425000,2006,250000.0,Gri,Erzincan,Merkez,Unpainted
Citroen,C4,1.6 HDi SX,440000,2009,330000.0,Gri,Antalya,Muratpaşa,Unpainted
Fiat,Egea,1.6 Multijet Easy,780000,2019,148000.0,Beyaz,İstanbul,Tuzla,Unpainted
Mercedes,-,Benz C 200 d BlueTEC AMG,1550000,2015,187000.0,Beyaz,İzmir,Karşıyaka,Unpainted
Renault,Clio,1.5 dCi Icon,715000,2016,168000.0,Kırmızı,Ankara,Çankaya,Unpainted
Renault,Clio,0.9 TCe Touch,770000,2020,48000.0,Kırmızı,Ankara,Mamak,Unpainted
Renault,Megane,1.6 Dynamique,535000,2005,182000.0,Gri,Ankara,Altındağ,Unpainted
Ford,Taunus,2.0 GTS,300000,1988,6000.0,Siyah,İstanbul,Kartal,Unpainted
Hyundai,i20,1.2 D-CVVT Jump,605000,2014,108000.0,Beyaz,Adıyaman,Merkez,Unpainted
Fiat,Uno,70 S,210000,1995,338000.0,Beyaz,Uşak,Ulubey,Unpainted
Renault,Megane,1.6 Expression,470000,2006,255000.0,Beyaz,Adana,Çukurova,Unpainted
Renault,Clio,1.2 Touchrome,685000,2017,70000.0,Beyaz,Antalya,Muratpaşa,Unpainted
Opel,Astra,1.6 Essentia Konfor,610000,2013,208800.0,Beyaz,Kahramanmaraş,Elbistan,Unpainted
Tofaş,Şahin,S,160000,1995,191100.0,Beyaz,Bolu,Merkez,Unpainted
Fiat,Egea,1.4 Fire Easy Plus,705000,2021,48500.0,Füme,Ankara,Çankaya,Unpainted
Renault,Megane,1.6 Touch,973000,2019,55000.0,Gri,Balıkesir,Altıeylül,Unpainted
Skoda,SuperB,1.4 TSI Active,1110000,2016,121000.0,Beyaz,Erzurum,Yakutiye,Unpainted
Hyundai,i20,1.0 T-GDI Style Plus,1035000,2021,30000.0,Kırmızı,Antalya,Manavgat,Unpainted
Skoda,Octavia,1.4 TSI Style,1220000,2017,156000.0,Gri,Gaziantep,Şahinbey,Unpainted
Skoda,Octavia,1.6 TDI Style,1183000,2017,1190000.0,Beyaz,Kayseri,Melikgazi,Unpainted
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,1350000,2016,58800.0,Gri,İstanbul,Beşiktaş,Unpainted
Toyota,Corolla,1.6 Flame X Pack,1320000,2020,39000.0,Siyah,Kocaeli,Darıca,Unpainted
Honda,Civic,1.6 i-VTEC Eco Executive,1425000,2020,69150.0,Beyaz,Van,İpekyolu,Unpainted
Renault,Clio,1.5 dCi Dynamique,379000,2009,318000.0,Gri,Ankara,Çankaya,Unpainted
Ford,Focus,1.5 Ti-VCT Trend X,1055000,2020,26555.0,Füme,Ankara,Altındağ,Unpainted
Honda,Accord,2.0,200000,1993,400000.0,Bordo,İzmir,Konak,Unpainted
Renault,Clio,1.4,320000,2001,270000.0,Lacivert,Bursa,Yıldırım,Unpainted
Renault,Megane,1.3 TCe Joy,920000,2020,86000.0,Beyaz,Düzce,Merkez,Unpainted
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,1625000,2018,130000.0,Siyah,Erzurum,Palandöken,Unpainted
Seat,Leon,1.5 EcoTSI FR,1450000,2019,53000.0,Mavi,İstanbul,Beyoğlu,Unpainted
Renault,Clio,1.2 Icon,680000,2015,85000.0,Beyaz,Kırklareli,Merkez,Unpainted
Ford,Focus,1.6 TDCi Collection,565000,2011,245000.0,Siyah,Denizli,Pamukkale,Unpainted
Honda,Civic,1.6 i-VTEC Dream,645000,2007,222000.0,Siyah,Afyonkarahisar,Bolvadin,Unpainted
Toyota,Corolla,1.33 Life,840000,2016,84000.0,Beyaz,Adana,Sarıçam,Unpainted
Volkswagen,Golf,1.6 TDi BlueMotion Highline,1300000,2016,71500.0,Mavi,Aydın,Efeler,Unpainted
Skoda,Octavia,1.6 Tour,560000,2009,181000.0,Beyaz,Ankara,Çankaya,Unpainted
Fiat,Albea,1.2 EL,330000,2005,230000.0,Kırmızı,Kütahya,Domaniç,Unpainted
Skoda,Octavia,1.6 TDI Elegance CR,1055000,2014,167500.0,Beyaz,Ankara,Sincan,Unpainted
Hyundai,Elantra,1.6 D-CVVT Style,915000,2017,119000.0,Beyaz,Ankara,Sincan,Unpainted
Tofaş,Doğan,SLX,185000,1993,50000.0,Turkuaz,Çanakkale,Biga,Unpainted
Renault,Clio,1.5 dCi SportTourer Joy,546551,2013,242500.0,Beyaz,Kayseri,Kocasinan,Unpainted
Renault,Megane,1.5 dCi Touch,1075000,2016,117000.0,Siyah,Ankara,Keçiören,Unpainted
Skoda,Fabia,1.4 Sport,380000,2004,170000.0,Kırmızı,Bingöl,Merkez,Unpainted
Ford,Focus,1.6 Comfort,620000,2011,149000.0,Siyah,Gaziantep,Şehitkamil,Unpainted
Citroen,C3,1.4 VTi Confort,660000,2012,36000.0,Beyaz,İstanbul,Ataşehir,Unpainted
BMW,3,Serisi 320i ED Sport Line,1449000,2015,131000.0,Beyaz,Denizli,Merkezefendi,Unpainted
Seat,Ibiza,1.0 Style,780000,2021,67300.0,Beyaz,Bursa,Osmangazi,Unpainted
Ford,Grand,C-Max 1.6 TDCI Titanium,900000,2012,156364.0,Beyaz,Tekirdağ,Saray,Unpainted
BMW,4,Serisi 428i xDrive M Sport,2250000,2014,133000.0,Füme,Ankara,Yenimahalle,Unpainted
BMW,4,Serisi 420d Gran Coupe M Sport,1850000,2015,150000.0,Mavi,İzmir,Çeşme,Unpainted
Renault,R,11 Rainbow,190000,1993,370000.0,Beyaz,Şanlıurfa,Karaköprü,Unpainted
Renault,Clio,1.0 TCe Touch,810000,2023,37000.0,Beyaz,Gaziantep,Şehitkamil,Unpainted
Hyundai,i20,1.4 MPI Elite,1200000,2023,6100.0,Beyaz,İstanbul,Ümraniye,Unpainted
Renault,Symbol,1.5 dCi Expression,452500,2012,237500.0,Beyaz,Gaziantep,Şahinbey,Unpainted
Citroen,C-Elysee,1.6 HDi Exclusive,635000,2015,138500.0,Beyaz,Adana,Ceyhan,Unpainted
Hyundai,i20,1.4 CRDi Sense,620000,2014,188000.0,Beyaz,Konya,Selçuklu,Unpainted
Toyota,Corolla,1.5 Dream,1295000,2023,32800.0,Mavi,İzmir,Karşıyaka,Unpainted
Mazda,3,1.6 Impressive,630000,2010,265000.0,Gri,Ankara,Keçiören,Unpainted
Volkswagen,Bora,1.6 Pacific,390000,2004,335000.0,Gri,İstanbul,Bakırköy,Unpainted
Renault,Megane,1.4 Authentique,400000,2006,180625.0,Gri,İzmir,Çiğli,Unpainted
Lada,Vega,1.5,165000,1999,204000.0,Kahverengi,Kocaeli,Kartepe,Unpainted
